id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
461602,2013-11-18 6:07:59 pm,2013-11-18,2013-11-19 00:07:59 UTC,Central Time (US & Canada),,18446,royaltyler,2013-11-19 01:01:41 UTC,2015-06-30 22:03:38 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/461602,https://static.inaturalist.org/photos/582221/medium.jpg?1444335041,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.838505,-93.915439,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
484473,2013-12-19 9:17:07 PM CST,2013-12-19,2013-12-20 03:17:07 UTC,Central Time (US & Canada),,18446,royaltyler,2013-12-20 03:58:28 UTC,2015-07-02 00:22:26 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/484473,https://static.inaturalist.org/photos/612763/medium.jpg?1387512049,,"","",false,2,0,false,2,,32.83852338,-93.91543429,9,,,false,gps,gps,green cloverworm moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
500381,2014-01-13 1:25:33 am,2014-01-13,2014-01-13 07:25:33 UTC,Central Time (US & Canada),,18446,royaltyler,2014-01-13 15:17:34 UTC,2015-06-18 23:09:38 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/500381,https://static.inaturalist.org/photos/636620/medium.JPG?1389626260,,"","",false,1,0,false,,"Royal Hills farm, Vivian, LA",32.838496,-93.915434,6,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
512607,2014-01-26 7:38 pm,2014-01-26,2014-01-27 01:38:00 UTC,Central Time (US & Canada),,18446,royaltyler,2014-01-27 02:24:18 UTC,2015-06-14 14:03:07 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/512607,https://static.inaturalist.org/photos/652531/medium.JPG?1390789497,,"","",false,1,0,false,,"Royal Hills farm, Vivian, LA",32.838501,-93.915437,3,,,false,,,Green Cloverworm moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
517526,2014-02-01 7:03pm,2014-02-01,2014-02-02 01:03:00 UTC,Central Time (US & Canada),,18446,royaltyler,2014-02-02 02:48:32 UTC,2015-06-18 22:38:33 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/517526,https://static.inaturalist.org/photos/659651/medium.JPG?1391309321,,"","",false,1,0,false,,"Royal Hills farm, Vivian, LA",32.838505,-93.915438,,,,false,,,Green Cloverworm moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
531084,2013-07-26 17:33:43,2013-07-26,2013-07-26 21:33:43 UTC,Eastern Time (US & Canada),,30601,calopteryx,2014-02-15 04:25:45 UTC,2017-11-09 19:22:01 UTC,research,CC0,http://www.inaturalist.org/observations/531084,https://static.inaturalist.org/photos/675702/medium.jpg?1444444627,,"","Hypena scabra Hodges #8465 (Noctuoidea: Erebidae: Hypeninae).

Burke, Fairfax County, VA

25 July 2013",false,1,0,false,,"Burke, Virginia, United States",38.791155,-77.284784,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
534003,2014-02-01 15:29:41,2014-02-01,2014-02-01 20:29:41 UTC,Eastern Time (US & Canada),,2470,pete_woods,2014-02-17 13:13:08 UTC,2015-08-20 18:25:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/534003,https://static.inaturalist.org/photos/678970/medium.JPG?1392642796,,"","",false,1,0,false,,"Allegheny, Pennsylvania, United States",40.44505,-79.899667,5,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
534945,2012-09-13 19:48:37,2012-09-13,2012-09-13 23:48:37 UTC,Eastern Time (US & Canada),,30601,calopteryx,2014-02-18 04:56:01 UTC,2017-11-09 19:24:11 UTC,research,CC0,http://www.inaturalist.org/observations/534945,https://static.inaturalist.org/photos/680197/medium.jpg?1444449593,,"","Hypena scabra Hodges #8465 (Noctuoidea: Erebidae: Hypeninae). Burke, Fairfax County, VA 13 September 2012",false,1,0,false,,"Burke, Virginia, United States",38.791155,-77.284784,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
539909,2014-02-23 02:09 am,2014-02-23,2014-02-23 08:09:00 UTC,Central Time (US & Canada),,18446,royaltyler,2014-02-23 13:52:54 UTC,2015-06-18 22:10:43 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/539909,https://static.inaturalist.org/photos/686167/medium.JPG?1393163579,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.8385,-93.915431,6,,,false,,,Green Cloverworm moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
545584,2012-06-21,2012-06-21,,Eastern Time (US & Canada),,31092,ecologyelise,2014-02-27 13:43:52 UTC,2014-11-21 08:50:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/545584,https://static.inaturalist.org/photos/696762/medium.JPG?1393508640,,"MA, USA, lep","",false,1,0,false,,"216 Wachusett St Rutland, MA 01543",42.401734,-71.90599,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
547500,2014-02-28 9:32 pm,2014-02-28,2014-03-01 03:32:00 UTC,Central Time (US & Canada),,18446,royaltyler,2014-03-01 15:59:44 UTC,2015-09-01 21:00:51 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/547500,https://static.inaturalist.org/photos/699045/medium.JPG?1393689591,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.838498,-93.915434,6,,,false,,,Green Cloverworm moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
549768,2013-07-05,2013-07-05,,Eastern Time (US & Canada),,30601,calopteryx,2014-03-03 03:23:44 UTC,2017-11-09 19:27:08 UTC,research,CC0,http://www.inaturalist.org/observations/549768,https://static.inaturalist.org/photos/701741/medium.jpg?1393817033,,"","",false,1,0,false,,"Burke, VA",38.79169,-77.282467,380,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
563911,2014-03-10 9:12 pm,2014-03-10,2014-03-11 02:12:00 UTC,Central Time (US & Canada),,18446,royaltyler,2014-03-11 21:57:00 UTC,2015-06-18 06:41:27 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/563911,https://static.inaturalist.org/photos/717282/medium.JPG?1394575026,,"","",false,1,0,false,,"Royal Hills farm, Vivian, LA",32.83839,-93.915313,6,,,false,,,Green Cloverworm moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
576237,2012-07-27 22:16:28,2012-07-27,2012-07-28 03:16:28 UTC,Central Time (US & Canada),,31792,aaroncarlson,2014-03-20 16:10:17 UTC,2014-11-21 09:32:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/576237,https://static.inaturalist.org/photos/732743/medium.jpg?1444495029,,"","Menomonie, WI",false,1,0,false,,"Menomonie, Wisconsin, United States",44.875518,-91.919342,7702,,,false,,google,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
603121,2014-03-30 9:16 pm,2014-03-30,2014-03-31 02:16:00 UTC,Central Time (US & Canada),,18446,royaltyler,2014-04-01 02:13:57 UTC,2015-06-21 06:36:45 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/603121,https://static.inaturalist.org/photos/759622/medium.JPG?1396318451,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.838311,-93.915274,111,,,false,,,Green Cloverworm moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
632675,2014-04-18 9:18 pm,2014-04-18,2014-04-19 02:18:00 UTC,Central Time (US & Canada),,18446,royaltyler,2014-04-19 23:30:26 UTC,2015-06-21 06:09:05 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/632675,https://static.inaturalist.org/photos/796248/medium.JPG?1397950306,,"","",false,1,0,false,,"Royal Hills farm, Vivian, LA",32.838401,-93.915297,6,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
634762,2014-04-20 5:58 pm,2014-04-20,2014-04-20 22:58:00 UTC,Central Time (US & Canada),,18446,royaltyler,2014-04-21 00:20:58 UTC,2015-08-15 03:05:20 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/634762,https://static.inaturalist.org/photos/798340/medium.jpg?1398039673,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.842647,-93.920323,6,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
656656,2014-04-14,2014-04-14,,Eastern Time (US & Canada),,4860,rcurtis,2014-05-04 02:20:31 UTC,2018-11-29 12:03:19 UTC,research,CC-BY,http://www.inaturalist.org/observations/656656,https://static.inaturalist.org/photos/828120/medium.JPG?1399170060,,"","",false,2,0,false,,Tallmadge,41.101445,-81.441779,1,,,false,,manual,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
662962,2014-05-03,2014-05-03,,Eastern Time (US & Canada),,12610,susanelliott,2014-05-06 02:19:51 UTC,2017-11-09 19:35:15 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/662962,https://static.inaturalist.org/photos/835314/medium.jpg?1399342812,,"","",false,1,0,false,,"Milldale Rd, Front Royal, Virginia",38.979558,-78.124084,51,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
681558,2014-05-16 9:23 pm,2014-05-16,2014-05-17 02:23:00 UTC,Central Time (US & Canada),,18446,royaltyler,2014-05-17 17:02:21 UTC,2015-06-17 03:20:26 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/681558,https://static.inaturalist.org/photos/858222/medium.JPG?1400346145,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.838415,-93.915348,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
734609,2014-06-06 22:14:47,2014-06-06,2014-06-07 02:14:47 UTC,Eastern Time (US & Canada),,30601,calopteryx,2014-06-13 03:50:45 UTC,2017-11-09 19:42:51 UTC,research,CC0,http://www.inaturalist.org/observations/734609,https://static.inaturalist.org/photos/923366/medium.jpg?1444579461,,"","Moth lighting at the 2014 <a href=""http://bugguide.net/node/view/933919"" rel=""nofollow"">bugguide.net gathering</a>

VCU Rice Center (private), Charles City County, VA

6 June 2014",false,1,0,false,,VCU Rice Center (private),37.33188,-77.208309,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
771657,"July 19, 2010 00:35",2010-07-19,2010-07-19 05:35:00 UTC,Central Time (US & Canada),,206,lfelliott,2014-07-06 18:59:32 UTC,2014-11-21 14:48:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/771657,https://static.inaturalist.org/photos/969157/medium.JPG?1444794033,,"",LEP Erebidae Hypena scabra,false,1,0,false,,"Boone County, MO, US",38.9462325,-92.4464886,50,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
779170,Sat Jul 12 2014 00:46:21 GMT-0400 (EDT),2014-07-12,2014-07-12 04:46:21 UTC,Eastern Time (US & Canada),,17932,treichard,2014-07-12 16:19:58 UTC,2015-10-19 23:24:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/779170,https://static.inaturalist.org/photos/979203/medium.jpg?1405182023,,"","",false,1,0,false,3,"Ridgeview Plaza, Hanover, MD, US",39.1306,-76.7405916667,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
783626,Sun Jul 13 2014 22:44:52 GMT-0400 (EDT),2014-07-13,2014-07-14 02:44:52 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2014-07-14 13:52:24 UTC,2015-11-12 06:44:36 UTC,research,CC0,http://www.inaturalist.org/observations/783626,https://static.inaturalist.org/photos/984550/medium.jpg?1405345999,,"","",true,1,0,false,3,"425 Hines Dr, Swanton, MD, US",39.50465,-79.26178,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
789071,2014-07-16 22:15:49,2014-07-16,2014-07-17 02:15:49 UTC,Eastern Time (US & Canada),,28545,allenratzlaff,2014-07-17 20:53:12 UTC,2017-01-18 18:49:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/789071,https://static.inaturalist.org/photos/992116/medium.jpg?1444653831,,"",http://mothphotographersgroup.msstate.edu/species.php?hodges=8465,false,1,0,false,,"Fairview, North Carolina",35.544433,-82.370609,11,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
790740,2014-07-01,2014-07-01,,Eastern Time (US & Canada),,12610,susanelliott,2014-07-18 22:46:58 UTC,2014-10-19 03:46:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/790740,https://static.inaturalist.org/photos/994474/medium.jpg?1405723627,,"","",false,2,0,false,,"Heather Ln, Rutland Town, Vermont",43.628814,-72.939676,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
793747,2014-07-19 21:21:30,2014-07-19,2014-07-20 01:21:30 UTC,Eastern Time (US & Canada),,11792,kylejones,2014-07-20 20:42:00 UTC,2014-10-19 03:50:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/793747,https://static.inaturalist.org/photos/998662/medium.jpg?1405888929,,"","",false,1,0,false,,"Marsh-Billings-Rockefeller NHP, Woodstock, Vermont, US",43.632569,-72.519155,50,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
794440,2014-07-14,2014-07-14,,Eastern Time (US & Canada),,45551,goldeagle60,2014-07-21 02:52:31 UTC,2017-11-09 19:52:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/794440,https://static.inaturalist.org/photos/999582/medium.JPG?1405911158,,"Insect, moth","Mostly dark moth, small to medium sized. It had lighter areas on the fore wings near the body, and a light stripe sort of on the hind wings.",false,1,0,false,,"Umbletown Road, Gap, Pa.",39.995069,-76.008841,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
795907,2014-07-21 17:35:36,2014-07-21,2014-07-21 21:35:36 UTC,Eastern Time (US & Canada),,17932,treichard,2014-07-22 01:08:24 UTC,2015-10-19 23:20:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/795907,https://static.inaturalist.org/photos/1001543/medium.jpg?1405991386,,"",Green Cloverworm Moth,false,1,0,false,,"Montgomery, Maryland, United States",39.19447,-77.1088,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
795972,07/19/2014,2014-07-19,,Eastern Time (US & Canada),,43449,jdyoung128,2014-07-22 01:58:32 UTC,2017-11-09 19:52:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/795972,https://static.inaturalist.org/photos/1008958/medium.jpg?1406287331,,"","",false,1,0,false,,21234 us rt 1,39.398941,-76.480113,675,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
797263,2014-07-21 21:38:42,2014-07-21,2014-07-22 01:38:42 UTC,Eastern Time (US & Canada),,28545,allenratzlaff,2014-07-22 21:34:32 UTC,2017-01-18 18:50:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/797263,https://static.inaturalist.org/photos/1003727/medium.jpg?1444256451,,"","",false,1,0,false,,"Fairview, North Carolina",35.544453,-82.370631,6,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
802527,2014-07-25 22:22:16,2014-07-25,2014-07-26 02:22:16 UTC,Eastern Time (US & Canada),,28545,allenratzlaff,2014-07-26 14:01:00 UTC,2019-01-17 04:45:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/802527,https://static.inaturalist.org/photos/1010848/medium.jpg?1444264426,,"","",false,1,0,false,,"Fairview, North Carolina",35.544418,-82.370592,6,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
803715,2014-07-19,2014-07-19,,Eastern Time (US & Canada),,317,kpmcfarland,2014-07-27 13:03:23 UTC,2015-08-06 14:42:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/803715,https://static.inaturalist.org/photos/1012655/medium.jpg?1406466209,,"",,false,1,0,false,,"Windsor, Vermont, United States",43.6326716667,-72.51912,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
808907,2014-07-26,2014-07-26,,Eastern Time (US & Canada),,33892,brianw,2014-07-30 14:16:34 UTC,2015-12-10 17:31:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/808907,https://static.inaturalist.org/photos/1027215/medium.jpg?1444279533,,"","",false,1,0,false,,bootjack corner,39.013814,-84.025342,481,,,false,,google,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
818810,2014-08-05 20:45:44,2014-08-05,2014-08-06 00:45:44 UTC,Eastern Time (US & Canada),,30601,calopteryx,2014-08-06 02:35:27 UTC,2017-11-09 19:55:19 UTC,research,CC0,http://www.inaturalist.org/observations/818810,https://static.inaturalist.org/photos/1032816/medium.jpg?1444285241,,"","Hypena scabra

Burke, Fairfax County, VA

5 August 2014",false,1,0,false,,"Burke, Virginia, United States",38.791155,-77.284784,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
834120,2014-08-16 21:10:53,2014-08-16,2014-08-17 01:10:53 UTC,Eastern Time (US & Canada),,28545,allenratzlaff,2014-08-17 01:54:59 UTC,2017-01-18 18:53:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/834120,https://static.inaturalist.org/photos/1054576/medium.jpg?1444302527,,"",ID verified by BAMONA.,false,1,0,false,,"Fairview, North Carolina",35.544444,-82.370636,6,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
842803,Fri Aug 22 2014 12:43:25 GMT-0400 (EDT),2014-08-22,2014-08-22 16:43:25 UTC,Eastern Time (US & Canada),,38432,smwhite,2014-08-22 20:59:27 UTC,2017-04-28 20:57:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/842803,https://static.inaturalist.org/photos/1067163/medium.jpg?1408741190,,"","",false,1,0,false,3,"Cox Arboretum and Gardens Meteropark, Dayton, Ohio, US",39.6561666667,-84.2253333333,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
843128,2014-08-22 21:23:38,2014-08-22,2014-08-23 01:23:38 UTC,Eastern Time (US & Canada),,28545,allenratzlaff,2014-08-23 03:13:30 UTC,2017-01-18 18:54:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/843128,https://static.inaturalist.org/photos/1067606/medium.jpg?1444313287,,"",ID verified by BAMONA.,false,1,0,false,,"Fairview, North Carolina",35.544433,-82.370627,6,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
847139,2014-08-24 22:57:49,2014-08-24,2014-08-25 02:57:49 UTC,Eastern Time (US & Canada),,17932,treichard,2014-08-25 08:45:52 UTC,2016-07-12 01:02:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/847139,https://static.inaturalist.org/photos/1072762/medium.jpg?1408956364,,"",Green Cloverworm Moth,false,1,0,false,,,39.0641677125,-76.6120208591,253,obscured,,true,,manual,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
851973,2014-08-28 07:58:51,2014-08-28,2014-08-28 11:58:51 UTC,Eastern Time (US & Canada),,10787,maractwin,2014-08-28 19:18:24 UTC,2018-05-04 01:25:50 UTC,research,CC-BY,http://www.inaturalist.org/observations/851973,https://static.inaturalist.org/photos/1079033/medium.jpg?1409253545,,"","",false,1,0,false,,"Middlesex, Massachusetts, United States",42.4771283333,-71.3316033333,,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
